Location;Season;Sampling;Event number;Sample number;The number of sample;Image;FT-IR;Lost;Broken;diameter / mm;area / mm^2;estimated mass / µg;Color;Shape;Component;Remark;Product;Remark;Note
Vientiane;Rainy Season;Regional Sampling;700;7;1;0700-0007.jpg;0700-0007-air-ATR.JDX;;;0,96;0,44;44,46;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Regional Sampling;700;10;1;0700-0010.jpg;0700-0010-air-ATR.JDX;;;2,24;1,73;175,69;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Regional Sampling;700;11;1;0700-0011.jpg;0700-0011-air-ATR.JDX;;;0,79;0,24;-;brown;Fragment;others;similar to PE;;;
Vientiane;Rainy Season;Regional Sampling;701;1;1;0701-0001.jpg;0701-0001-air-ATR.JDX;;;3,44;1,45;87,30;white;Fiber;PP;;;;
Vientiane;Rainy Season;Regional Sampling;701;2;1;0701-0002.jpg;0701-0002-air-ATR.JDX;;;2,10;1,86;34,08;white;Sheet;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Regional Sampling;701;3;1;0701-0003.jpg;0701-0003-air-ATR.JDX;;;1,81;0,80;181,15;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Regional Sampling;701;4;1;0701-0004.jpg;0701-0004-air-ATR.JDX;;;3,89;1,45;328,73;green;Fragment;PE;;Artificial Turf;Injection-molded type;
Vientiane;Rainy Season;Regional Sampling;701;7;1;0701-0007.jpg;0701-0007-air-ATR.JDX;;;1,41;0,41;41,37;blue;Fragment;PP;;;;
Vientiane;Rainy Season;Regional Sampling;701;8;1;0701-0008.jpg;0701-0008-air-ATR.JDX;;;1,89;0,50;-;white;Fragment;others;similar to PE;;;
Vientiane;Rainy Season;Regional Sampling;701;9;1;0701-0009.jpg;0701-0009-air-ATR.JDX;;;0,69;0,13;-;white;Fragment;others;similar to PE;;;
Vientiane;Rainy Season;Regional Sampling;701;11;1;0701-0011.jpg;0701-0011-air-ATR.JDX;;;1,04;0,31;-;white;Sheet;others;similar to PE;;;
Vientiane;Rainy Season;Regional Sampling;701;12;1;0701-0012.jpg;0701-0012-air-ATR.JDX;;;0,79;0,27;27,36;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Regional Sampling;701;13;1;0701-0013.jpg;0701-0013-air-ATR.JDX;;;2,07;1,03;-;white;Sheet;others;similar to PE;;;
Vientiane;Rainy Season;Regional Sampling;701;15;1;0701-0015.jpg;0701-0015-air-ATR.JDX;;;1,73;1,69;172,81;white;Fragment;PP;;;;
Vientiane;Rainy Season;Regional Sampling;701;16;1;0701-0016.jpg;0701-0016-air-ATR.JDX;;;6,74;0,64;82,03;white;Fiber;Nylon;;;;Similar to fishing line
Vientiane;Rainy Season;Regional Sampling;701;17;1;0701-0017.jpg;0701-0017-air-ATR.JDX;;;0,69;0,27;-;green;Fragment;others;similar to PU, alkyd resin;;;
Vientiane;Rainy Season;Regional Sampling;701;19;1;0701-0019.jpg;0701-0019-air-ATR.JDX;;;0,65;0,24;24,45;white;Fragment;PP;;;;
Vientiane;Rainy Season;Regional Sampling;701;20;1;0701-0020.jpg;0701-0020-air-ATR.JDX;;;4,55;3,72;223,31;transparent;Fiber;PP;;;;
Vientiane;Rainy Season;Regional Sampling;701;21;1;0701-0021.jpg;0701-0021-air-ATR.JDX;;;1,11;0,56;21,32;transparent;Sheet;PP;;;;
Vientiane;Rainy Season;Regional Sampling;701;22;1;0701-0022.jpg;0701-0022-air-ATR.JDX;;;0,67;0,15;15,20;blue;Fragment;PP;;;;
Vientiane;Rainy Season;Regional Sampling;701;24;1;0701-0024.jpg;0701-0024-air-ATR.JDX;;?;1,80;0,24;14,50;white;Fiber;PP;;;;
Vientiane;Rainy Season;Regional Sampling;701;25;1;0701-0025.jpg;0701-0025-air-ATR.JDX;;?;2,11;0,16;19,96;white;Fiber;Nylon;;;;Similar to fishing line
Vientiane;Rainy Season;Regional Sampling;702;1;1;0702-0001.jpg;0702-0001-air-ATR.JDX;;;8,50;5,09;1155,39;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Regional Sampling;702;4;1;0702-0004.jpg;0702-0004-air-ATR.JDX;;;1,20;0,64;144,63;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Regional Sampling;702;5;1;0702-0005.jpg;0702-0005-air-ATR.JDX;;;1,12;0,42;95,42;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Regional Sampling;702;6;1;0702-0006.jpg;0702-0006-air-ATR.JDX;;;2,50;0,28;-;white;Fiber;Not Plastic;too weak intensity;;;
Vientiane;Rainy Season;Regional Sampling;702;7;1;0702-0007.jpg;0702-0007-air-ATR.JDX;;;1,50;0,48;108,04;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Regional Sampling;702;8;1;0702-0008.jpg;0702-0008-air-ATR.JDX;;;1,24;0,38;85,18;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Regional Sampling;702;9;1;0702-0009.jpg;0702-0009-air-ATR.JDX;;;2,30;0,80;181,45;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Regional Sampling;702;11;1;0702-0011.jpg;0702-0011-air-ATR.JDX;;;0,94;0,33;73,97;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Regional Sampling;702;12;1;0702-0012.jpg;0702-0012-air-ATR.JDX;;;1,37;0,43;43,43;multicolor;Fragment;PP;PEP;;;
Vientiane;Rainy Season;Accumulation Sampling;703;1;1;0703-0001.jpg;0703-0001-air-ATR.JDX;;;5,02;6,11;366,49;blue;Fiber;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;2;1;0703-0002.jpg;0703-0002-air-ATR.JDX;;;4,04;2,55;258,20;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;3;1;0703-0003.jpg;0703-0003-air-ATR.JDX;;;1,87;1,10;-;yellow;Fragment;others;?PS;;;
Vientiane;Rainy Season;Accumulation Sampling;703;4;1;0703-0004.jpg;0703-0004-air-ATR.JDX;;;3,31;4,33;438,37;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;5;1;0703-0005.jpg;0703-0005-air-ATR.JDX;;;6,14;0,46;59,49;white;Fiber;Nylon;;;;Similar to fishing line
Vientiane;Rainy Season;Accumulation Sampling;703;6;1;0703-0006.jpg;0703-0006-air-ATR.JDX;;;2,00;0,66;66,86;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;7;1;0703-0007.jpg;0703-0007-air-ATR.JDX;;;0,56;0,14;-;blue;Fragment;others;similar to PU, alkyd resin;;;
Vientiane;Rainy Season;Accumulation Sampling;703;10;1;0703-0010.jpg;0703-0010-air-ATR.JDX;;;0,54;0,15;-;yellow;Fragment;others;similar to PP;;;
Vientiane;Rainy Season;Accumulation Sampling;703;11;1;0703-0011.jpg;0703-0011-air-ATR.JDX;;;8,31;16,13;1633,60;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;14;1;0703-0014.jpg;0703-0014-air-ATR.JDX;;;1,76;0,93;94,27;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;16;1;0703-0016.jpg;0703-0016-air-ATR.JDX;;;2,03;1,01;101,89;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;17;1;0703-0017.jpg;0703-0017-air-ATR.JDX;;;1,75;1,30;23,80;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;703;18;1;0703-0018.jpg;0703-0018-air-ATR.JDX;;;1,83;1,20;121,46;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;19;1;0703-0019.jpg;0703-0019-air-ATR.JDX;;;1,53;0,30;30,49;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;20;1;0703-0020.jpg;0703-0020-air-ATR.JDX;;;2,49;0,33;74,32;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;21;1;0703-0021.jpg;0703-0021-air-ATR.JDX;;;1,34;0,45;45,78;white;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;22;1;0703-0022.jpg;0703-0022-air-ATR.JDX;;?;0,46;0,11;11,33;red;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;23;1;0703-0023.jpg;0703-0023-air-ATR.JDX;;;1,23;0,38;38,19;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;24;1;0703-0024.jpg;0703-0024-air-ATR.JDX;;;2,20;1,69;170,91;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;25;1;0703-0025.jpg;0703-0025-air-ATR.JDX;;;4,11;6,63;671,86;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;26;1;0703-0026.jpg;0703-0026-air-ATR.JDX;;;3,70;2,62;264,99;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;28;1;0703-0028.jpg;0703-0028-air-ATR.JDX;;;0,83;0,17;10,41;white;Fiber;PP;PEP;;;
Vientiane;Rainy Season;Accumulation Sampling;703;29;1;0703-0029.jpg;0703-0029-air-ATR.JDX;;;3,65;2,16;218,43;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;703;30;1;0703-0030.jpg;0703-0030-air-ATR.JDX;;;1,40;0,80;80,79;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;704;1;1;0704-0001.jpg;0704-0001-air-ATR.JDX;;;1,92;0,17;-;white;Fiber;others;similar to PP;;;
Vientiane;Rainy Season;Accumulation Sampling;704;2;1;0704-0002.jpg;0704-0002-air-ATR.JDX;;;0,87;0,25;26,00;blue;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;704;3;1;0704-0003.jpg;0704-0003-air-ATR.JDX;;;1,80;0,58;-;multicolor;Fiber;others;similar to PP;;;
Vientiane;Rainy Season;Accumulation Sampling;704;4;1;0704-0004.jpg;0704-0004-air-ATR.JDX;;?;0,86;0,35;35,76;white;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;704;5;1;0704-0005.jpg;0704-0005-air-ATR.JDX;;;1,49;0,67;151,56;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;704;6;1;0704-0006.jpg;0704-0006-air-ATR.JDX;;;2,36;0,64;38,70;white;Fiber;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;704;7;1;0704-0007.jpg;0704-0007-air-ATR.JDX;;;1,45;0,40;24,29;white;Fiber;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;704;10;1;0704-0010.jpg;0704-0010-air-ATR.JDX;;;1,33;0,90;-;transparent;Fragment;Not Plastic;Organic matter;;;
Vientiane;Rainy Season;Accumulation Sampling;704;11;1;0704-0011.jpg;0704-0011-air-ATR.JDX;;;0,89;0,33;33,61;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;704;12;1;0704-0012.jpg;0704-0012-air-ATR.JDX;;;0,91;0,29;5,31;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;704;13;1;0704-0013.jpg;0704-0013-air-ATR.JDX;;;3,61;1,36;81,84;white;Fiber;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;704;14;1;0704-0014.jpg;0704-0014-air-ATR.JDX;;;2,13;0,60;-;white;Fragment;Not Plastic;cellulose;;;
Vientiane;Rainy Season;Accumulation Sampling;704;15;1;0704-0015.jpg;0704-0015-air-ATR.JDX;;;1,48;0,35;-;white;Fragment;Not Plastic;cellulose;;;
Vientiane;Rainy Season;Accumulation Sampling;704;16;1;0704-0016.jpg;0704-0016-air-ATR.JDX;;;7,00;0,71;91,54;white;Fiber;Nylon;;;;Similar to fishing line
Vientiane;Rainy Season;Accumulation Sampling;704;17;1;0704-0017.jpg;0704-0017-air-ATR.JDX;;;1,94;1,08;110,31;white;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;704;18;1;0704-0018.jpg;0704-0018-air-ATR.JDX;;;1,07;0,52;117,77;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;704;19;1;0704-0019.jpg;0704-0019-air-ATR.JDX;;;1,73;0,96;-;white;Fragment;Not Plastic;No similar plastics;;;
Vientiane;Rainy Season;Regional Sampling;705;4;1;0705-0004.jpg;0705-0004-air-ATR.JDX;;;0,60;0,15;-;red;Fragment;others;similar to alkyd resin;;;
Vientiane;Rainy Season;Regional Sampling;705;6;1;0705-0006.jpg;0705-0006-air-ATR.JDX;;;1,38;0,58;59,50;yellow;Fragment;PP;;;;
Vientiane;Rainy Season;Regional Sampling;705;10;1;0705-0010.jpg;0705-0010-air-ATR.JDX;;;0,78;0,20;19,92;blue;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;706;1;1;0706-0001.jpg;0706-0001-air-ATR.JDX;;;5,68;13,44;246,00;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;706;2;1;0706-0002.jpg;0706-0002-air-ATR.JDX;;;5,62;14,82;106,72;white;Sphere;PS;;Styrofoam;EPS;
Vientiane;Rainy Season;Accumulation Sampling;706;3;1;0706-0003.jpg;0706-0003-air-ATR.JDX;;;6,14;7,99;1811,09;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;706;4;1;0706-0004.jpg;0706-0004-air-ATR.JDX;;;6,38;14,14;-;orange;Fragment;Not Plastic;too weak intensity;;;
Vientiane;Rainy Season;Accumulation Sampling;706;5;1;0706-0005.jpg;0706-0005-air-ATR.JDX;;;2,39;3,00;-;white;Fragment;Not Plastic;too weak intensity;;;
Vientiane;Rainy Season;Accumulation Sampling;706;6;1;0706-0006.jpg;0706-0006-air-ATR.JDX;;;2,08;2,33;42,68;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;706;7;1;0706-0007.jpg;0706-0007-air-ATR.JDX;?;;0,41;0,08;8,20;green;Fragment;PP;;Artificial Turf;Injection-molded type;
Vientiane;Rainy Season;Accumulation Sampling;706;8;1;0706-0008.jpg;0706-0008-air-ATR.JDX;;;2,93;1,99;-;transparent;Sheet;Not Plastic;Organic matter;;;
Vientiane;Rainy Season;Accumulation Sampling;706;9;1;0706-0009.jpg;0706-0009-air-ATR.JDX;;;1,62;0,87;-;transparent;Sheet;Not Plastic;Organic matter;;;
Vientiane;Rainy Season;Accumulation Sampling;706;10;1;0706-0010.jpg;0706-0010-air-ATR.JDX;;;1,43;0,84;31,98;red;Sheet;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;706;11;1;0706-0011.jpg;0706-0011-air-ATR.JDX;;;1,79;0,65;65,93;white;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;706;12;1;0706-0012.jpg;0706-0012-air-ATR.JDX;?;;0,56;0,12;12,46;red;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;706;14;1;0706-0014.jpg;0706-0014-air-ATR.JDX;;;2,06;1,16;-;transparent;Sheet;Not Plastic;Organic matter;;;
Vientiane;Rainy Season;Accumulation Sampling;706;15;1;0706-0015.jpg;0706-0015-air-ATR.JDX;;;4,45;5,84;106,96;white;Sheet;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;706;16;1;0706-0016.jpg;0706-0016-air-ATR.JDX;;;1,67;1,27;23,18;white;Sheet;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;706;20;1;0706-0020.jpg;0706-0020-air-ATR.JDX;;?;1,49;0,44;26,61;white;Fiber;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;706;21;1;0706-0021.jpg;0706-0021-air-ATR.JDX;;;0,32;0,04;4,04;red;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;706;22;1;0706-0022.jpg;0706-0022-air-ATR.JDX;;;0,82;0,25;9,35;green;Sheet;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;706;23;1;0706-0023.jpg;0706-0023-air-ATR.JDX;;;3,10;2,96;-;transparent;Sheet;Not Plastic;Organic matter;;;
Vientiane;Rainy Season;Accumulation Sampling;706;24;1;0706-0024.jpg;0706-0024-air-ATR.JDX;;?;0,90;0,41;-;white;Fragment;Not Plastic;inorganic matter;;;
Vientiane;Rainy Season;Accumulation Sampling;706;25;1;0706-0025.jpg;0706-0025-air-ATR.JDX;;;1,43;0,90;16,43;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;706;26;1;0706-0026.jpg;0706-0026-air-ATR.JDX;;;13,68;2,40;307,37;white;Fiber;Nylon;;;;Similar to fishing line
Vientiane;Rainy Season;Accumulation Sampling;706;27;1;0706-0027.jpg;0706-0027-air-ATR.JDX;;;0,96;0,33;33,55;green;Fragment;PP;;Artificial Turf;Injection-molded type;
Vientiane;Rainy Season;Accumulation Sampling;706;29;1;0706-0029.jpg;0706-0029-air-ATR.JDX;;;1,22;0,74;13,50;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;706;30;1;0706-0030.jpg;0706-0030-air-ATR.JDX;;;1,79;1,15;21,10;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;706;31;1;0706-0031.jpg;0706-0031-air-ATR.JDX;;;0,67;0,18;18,27;green;Fragment;PP;;Artificial Turf;Injection-molded type;
Vientiane;Rainy Season;Accumulation Sampling;706;32;1;0706-0032.jpg;0706-0032-air-ATR.JDX;;;0,96;0,37;38,07;white;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;706;33;1;0706-0033.jpg;0706-0033-air-ATR.JDX;;;0,50;0,09;8,92;green;Fragment;PP;;Artificial Turf;Injection-molded type;
Vientiane;Rainy Season;Accumulation Sampling;706;34;1;0706-0034.jpg;0706-0034-air-ATR.JDX;;;0,80;0,40;7,35;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;706;35;1;0706-0035.jpg;0706-0035-air-ATR.JDX;;;2,85;1,93;196,60;white;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;1;1;0707-0001.jpg;0707-0001-air-ATR.JDX;;;1,86;0,60;22,67;transparent;Sheet;PP;??;;;
Vientiane;Rainy Season;Accumulation Sampling;707;2;1;0707-0002.jpg;0707-0002-air-ATR.JDX;;?;1,45;0,35;35,80;transparent;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;3;1;0707-0003.jpg;0707-0003-air-ATR.JDX;;?;1,20;0,22;13,42;white;Fiber;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;4;1;0707-0004.jpg;0707-0004-air-ATR.JDX;;;0,99;0,24;30,26;green;Fiber;PE;;;;Similar to artificial turf
Vientiane;Rainy Season;Accumulation Sampling;707;5;1;0707-0005.jpg;0707-0005-air-ATR.JDX;;;1,30;0,62;11,30;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;707;6;1;0707-0006.jpg;0707-0006-air-ATR.JDX;;;1,67;0,62;139,97;white;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;7;1;0707-0007.jpg;0707-0007-air-ATR.JDX;;;2,37;2,22;40,61;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;707;8;1;0707-0008.jpg;0707-0008-air-ATR.JDX;;;1,87;0,63;143,91;yellow;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;9;1;0707-0009.jpg;0707-0009-air-ATR.JDX;;;1,15;0,42;15,89;transparent;Sheet;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;10;1;0707-0010.jpg;0707-0010-air-ATR.JDX;;;3,25;2,23;296,53;white;Fragment;PS;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;11;1;0707-0011.jpg;0707-0011-air-ATR.JDX;;;1,57;0,90;16,49;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;707;12;1;0707-0012.jpg;0707-0012-air-ATR.JDX;;;7,04;10,54;-;multicolor;Fiber;Not Plastic;Unknown;;;
Vientiane;Rainy Season;Accumulation Sampling;707;13;1;0707-0013.jpg;0707-0013-air-ATR.JDX;;;0,83;0,14;31,13;white;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;14;1;0707-0014.jpg;0707-0014-air-ATR.JDX;?;;1,39;0,82;108,71;white;Fragment;PS;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;15;1;0707-0015.jpg;0707-0015-air-ATR.JDX;?;;0,87;0,19;-;white;Fragment;-;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;16;1;0707-0016.jpg;0707-0016-air-ATR.JDX;;;0,88;0,40;-;red;Fragment;others;?PS;-;;
Vientiane;Rainy Season;Accumulation Sampling;707;16;1;0707-0017.jpg;-;;;0,45;0,08;-;green;Fragment;-;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;18;1;0707-0018.jpg;0707-0018-air-ATR.JDX;;;1,95;1,25;127,03;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;19;1;0707-0019.jpg;0707-0019-air-ATR.JDX;;;1,55;0,61;62,07;white;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;20;1;0707-0020.jpg;0707-0020-air-ATR.JDX;;;2,60;0,41;24,74;green;Fiber;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;21;1;0707-0021.jpg;0707-0021-air-ATR.JDX;;;6,59;7,10;725,00;red;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;22;1;0707-0022.jpg;0707-0022-air-ATR.JDX;;;5,64;10,19;1040,32;white;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;23;1;0707-0023.jpg;0707-0023-air-ATR.JDX;;;1,47;0,75;76,44;blue;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;24;1;0707-0024.jpg;0707-0024-air-ATR.JDX;;;2,93;2,27;231,90;transparent;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;25;1;0707-0025.jpg;0707-0025-air-ATR.JDX;;;6,23;1,96;117,42;green;Fiber;PP;PEP;;;
Vientiane;Rainy Season;Accumulation Sampling;707;26;1;0707-0026.jpg;0707-0026-air-ATR.JDX;;?;1,75;1,57;59,55;transparent;Sheet;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;27;1;0707-0027.jpg;0707-0027-air-ATR.JDX;;;3,33;4,72;86,40;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;707;28;1;0707-0028.jpg;0707-0028-air-ATR.JDX;;;2,41;0,94;56,46;green;Fiber;PP;;Artificial Turf;Extrude type;
Vientiane;Rainy Season;Accumulation Sampling;707;29;1;0707-0029.jpg;0707-0029-air-ATR.JDX;;;1,53;0,73;74,91;blue;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;30;1;0707-0030.jpg;0707-0030-air-ATR.JDX;;;2,76;1,16;69,48;green;Fiber;PP;;Artificial Turf;Extrude type;
Vientiane;Rainy Season;Accumulation Sampling;707;31;1;0707-0031.jpg;0707-0031-air-ATR.JDX;;;1,29;0,63;64,59;green;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;32;1;0707-0032.jpg;0707-0032-air-ATR.JDX;;;0,93;0,44;44,74;green;Fragment;PP;;Artificial Turf;Injection-molded type;
Vientiane;Rainy Season;Accumulation Sampling;707;33;1;0707-0033.jpg;0707-0033-air-ATR.JDX;;?;0,56;0,17;17,62;green;Fragment;PP;;Artificial Turf;Injection-molded type;
Vientiane;Rainy Season;Accumulation Sampling;707;34;1;0707-0034.jpg;0707-0034-air-ATR.JDX;;;0,83;0,27;-;white;Fragment;others;similar to PP;;;
Vientiane;Rainy Season;Accumulation Sampling;707;35;1;0707-0035.jpg;0707-0035-air-ATR.JDX;;?;1,10;0,16;20,37;green;Fiber;PE;;Artificial Turf;Extrude type;
Vientiane;Rainy Season;Accumulation Sampling;707;36;1;0707-0036.jpg;0707-0036-air-ATR.JDX;;;0,72;0,25;25,37;green;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;37;1;0707-0037.jpg;0707-0037-air-ATR.JDX;;;0,57;0,15;19,35;transparent;Fragment;PS;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;38;1;0707-0038.jpg;0707-0038-air-ATR.JDX;;;1,15;0,47;47,81;transparent;Sheet;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;39;1;0707-0039.jpg;0707-0039-air-ATR.JDX;;;2,50;0,64;65,45;brown;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;40;1;0707-0040.jpg;0707-0040-air-ATR.JDX;;;0,91;0,33;-;white;Fragment;Not Plastic;cellulose;;;
Vientiane;Rainy Season;Accumulation Sampling;707;41;1;0707-0041.jpg;0707-0041-air-ATR.JDX;;?;1,76;0,31;39,84;green;Fiber;PE;;Artificial Turf;Extrude type;
Vientiane;Rainy Season;Accumulation Sampling;707;42;1;0707-0042.jpg;0707-0042-air-ATR.JDX;;;1,02;0,17;39,46;black;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;43;1;0707-0043.jpg;0707-0043-air-ATR.JDX;;;0,91;0,33;33,57;green;Fragment;PP;;;;Similar to artificial turf
Vientiane;Rainy Season;Accumulation Sampling;707;44;1;0707-0044.jpg;0707-0044-air-ATR.JDX;;;2,50;0,73;43,79;white;Fiber;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;45;1;0707-0045.jpg;0707-0045-air-ATR.JDX;;;1,26;0,47;18,03;transparent;Sheet;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;46;1;0707-0046.jpg;0707-0046-air-ATR.JDX;;;1,50;0,88;16,14;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;707;47;1;0707-0047.jpg;0707-0047-air-ATR.JDX;;;0,97;0,49;112,11;white;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;707;48;1;0707-0048.jpg;0707-0048-air-ATR.JDX;;;1,47;0,78;175,95;brown;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;708;1;1;0708-0001.jpg;0708-0001-air-ATR.JDX;;;0,68;0,18;18,02;white;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;708;2;1;0708-0002.jpg;0708-0002-air-ATR.JDX;;;0,69;0,24;24,54;white;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;708;3;1;0708-0003.jpg;0708-0003-air-ATR.JDX;;;2,70;0,83;187,52;transparent;Fragment;PE;;;;
Vientiane;Rainy Season;Accumulation Sampling;708;4;1;0708-0004.jpg;0708-0004-air-ATR.JDX;;;1,10;0,37;49,65;transparent;Sheet;PS;;;;Similar to styrofoam
Vientiane;Rainy Season;Accumulation Sampling;708;5;1;0708-0005.jpg;0708-0005-air-ATR.JDX;;;1,16;0,38;7,01;white;Fragment;PS;;Styrofoam;PSP;
Vientiane;Rainy Season;Accumulation Sampling;708;6;1;0708-0006.jpg;0708-0006-air-ATR.JDX;;?;0,88;0,26;26,24;white;Fragment;PP;;;;
Vientiane;Rainy Season;Accumulation Sampling;708;7;1;0708-0007.jpg;0708-0007-air-ATR.JDX;;;1,55;1,03;38,99;white;Sheet;PP;;;;
